% Number of cells is: 
27440
% ID  |	 X_c	  |	 Y_c	  |	 Z_c	 |	 radius	 |	 ex.x	 |	 ex.y	 |	 ex.z	 |	 theta.x |	 theta.y |	 theta.z |	 cell volume 
24 	 -4.51097e-06 	 -4.78135e-06 	 0.000261494 	 6.9797e-06 	 1.15185 	 0.993644 	 0.834846 	 1.00848 	 0.532895 	 1.91208 	 1.36091e-15
25 	 8.95828e-05 	 -2.12315e-05 	 0.000120241 	 4.42736e-06 	 1.14565 	 1.12943 	 1.04042 	 2.08208 	 2.48007 	 2.95216 	 4.89377e-16
26 	 0.000355225 	 2.76102e-05 	 0.000105946 	 9.9841e-06 	 1.01399 	 0.859276 	 0.986847 	 1.72919 	 0.535567 	 2.09905 	 3.58452e-15
27 	 -5.14003e-05 	 7.49434e-05 	 -3.20739e-05 	 8.89371e-06 	 1.01548 	 1.08684 	 0.854024 	 0.59766 	 2.17626 	 2.43133 	 2.77744e-15
28 	 -7.74869e-05 	 -0.00016205 	 -0.000260768 	 9.78396e-06 	 0.842596 	 0.845714 	 0.984244 	 3.09794 	 1.87991 	 1.72073 	 2.75156e-15
29 	 2.21481e-05 	 2.17227e-05 	 0.000204164 	 5.84268e-06 	 1.10721 	 0.862543 	 0.951336 	 1.98595 	 3.07853 	 3.07684 	 7.59048e-16
30 	 -0.000288895 	 8.04193e-05 	 0.000303671 	 5.76936e-06 	 1.10774 	 1.16764 	 0.916897 	 0.956085 	 0.211369 	 2.3856 	 9.5398e-16
31 	 1.96568e-05 	 0.00020209 	 -0.000101854 	 9.12849e-06 	 0.895103 	 0.971004 	 1.06815 	 2.43932 	 0.454292 	 2.53032 	 2.95808e-15
32 	 -4.89598e-05 	 -2.2255e-05 	 -0.000103931 	 9.8002e-06 	 1.13493 	 1.03174 	 1.17228 	 2.9651 	 2.1791 	 1.22932 	 5.41206e-15
33 	 7.49002e-05 	 -5.35354e-05 	 0.000324488 	 9.57956e-06 	 0.916809 	 1.17561 	 0.894816 	 0.188635 	 0.299665 	 1.93327 	 3.55141e-15
34 	 4.63863e-05 	 1.48732e-05 	 3.82779e-05 	 8.15315e-06 	 0.830125 	 1.03791 	 1.19483 	 2.65361 	 1.61434 	 0.877537 	 2.33709e-15
35 	 -0.000208853 	 0.000189524 	 1.06372e-05 	 4.89401e-06 	 1.03246 	 0.815476 	 0.8015 	 2.57265 	 1.46461 	 2.1178 	 3.31338e-16
36 	 -3.02603e-05 	 -0.000139697 	 -9.58326e-05 	 7.57215e-06 	 1.04432 	 0.991818 	 1.02482 	 1.40785 	 0.184997 	 1.54803 	 1.93046e-15
37 	 7.2103e-05 	 0.000114399 	 -0.000368326 	 6.35173e-06 	 1.10101 	 1.15362 	 0.928752 	 0.13992 	 2.58579 	 1.7559 	 1.26624e-15
38 	 -1.34602e-05 	 5.22315e-07 	 3.16725e-05 	 4.6275e-06 	 1.16739 	 0.86972 	 1.11871 	 3.12206 	 2.4161 	 2.46257 	 4.71453e-16
39 	 0.000101787 	 -0.000193237 	 0.000131024 	 9.03072e-06 	 0.913172 	 0.825276 	 1.19498 	 2.71456 	 0.32006 	 3.11397 	 2.77824e-15
40 	 -1.94872e-05 	 0.000142672 	 -1.26994e-05 	 8.09782e-06 	 1.02723 	 1.06613 	 0.911331 	 0.56197 	 0.455119 	 2.64015 	 2.21997e-15
41 	 -0.000217495 	 -0.000168572 	 -0.000239542 	 7.76209e-06 	 0.881502 	 0.933256 	 0.807588 	 3.00421 	 0.682336 	 1.07081 	 1.30148e-15
42 	 1.85786e-05 	 -7.59019e-06 	 -8.72072e-05 	 4.00485e-06 	 0.816111 	 1.15991 	 0.842156 	 3.01199 	 0.232694 	 2.83424 	 2.14492e-16
43 	 0.000133565 	 8.06067e-05 	 0.00026761 	 9.71518e-06 	 1.13726 	 1.07441 	 1.11639 	 0.396052 	 2.35373 	 2.44554 	 5.23946e-15
44 	 -0.000159968 	 8.82668e-05 	 8.04299e-05 	 9.94083e-06 	 1.14044 	 1.10786 	 1.06924 	 1.31686 	 1.3665 	 2.98903 	 5.5589e-15
45 	 7.95731e-06 	 -0.000410277 	 -8.90216e-05 	 7.5883e-06 	 1.03194 	 1.11673 	 0.890026 	 2.46174 	 0.392581 	 0.766654 	 1.87726e-15
46 	 -2.37265e-05 	 -4.65973e-06 	 -0.000239709 	 8.43919e-06 	 0.936863 	 1.03395 	 1.09627 	 1.20145 	 1.52258 	 2.65799 	 2.67353e-15
47 	 4.32081e-06 	 -4.9511e-06 	 0.000130623 	 6.04709e-06 	 1.02349 	 1.09929 	 0.917484 	 1.26247 	 1.36425 	 0.266076 	 9.56141e-16
48 	 -7.93685e-05 	 0.00020557 	 0.00027329 	 7.16755e-06 	 0.873388 	 1.14525 	 1.00723 	 0.10858 	 1.98794 	 0.600586 	 1.55395e-15
49 	 -4.5892e-05 	 -5.68971e-05 	 1.97508e-05 	 6.72239e-06 	 0.827101 	 0.857044 	 0.820712 	 2.03448 	 2.93561 	 0.869736 	 7.40308e-16
50 	 0.000273235 	 -4.27331e-05 	 -0.000105496 	 6.58714e-06 	 0.823758 	 1.00835 	 0.868422 	 1.26151 	 0.332261 	 2.86428 	 8.63619e-16
51 	 0.000100332 	 1.56916e-05 	 -0.00015566 	 8.70392e-06 	 1.03617 	 1.10312 	 0.850067 	 0.46852 	 1.58972 	 1.31595 	 2.68372e-15
52 	 -4.46264e-05 	 5.53281e-05 	 0.000399863 	 7.30596e-06 	 1.17611 	 1.00143 	 0.831567 	 0.388762 	 1.15205 	 1.87547 	 1.59988e-15
53 	 -1.25011e-05 	 -3.23787e-05 	 3.34238e-05 	 4.94985e-06 	 1.1998 	 1.11526 	 1.04482 	 0.211254 	 2.92408 	 2.08546 	 7.10215e-16
54 	 0.000174835 	 0.000200338 	 3.69912e-05 	 8.28903e-06 	 1.14608 	 1.17627 	 0.858411 	 2.9047 	 1.44999 	 0.996149 	 2.76068e-15
55 	 -0.000137068 	 2.69193e-05 	 -7.45231e-05 	 5.95688e-06 	 1.02692 	 0.891525 	 0.844053 	 0.495499 	 3.09952 	 0.73922 	 6.84205e-16
56 	 5.35751e-05 	 -0.000156579 	 -0.000340513 	 5.84114e-06 	 0.997052 	 1.06167 	 1.14314 	 1.36002 	 0.495601 	 2.94294 	 1.01016e-15
57 	 5.94746e-07 	 3.06649e-05 	 9.85935e-05 	 7.33993e-06 	 1.00979 	 1.0135 	 1.08599 	 1.64605 	 1.01129 	 1.02731 	 1.84094e-15
58 	 -0.000227059 	 -0.000125286 	 0.00019344 	 7.54719e-06 	 0.901068 	 1.19633 	 0.922415 	 0.370291 	 2.92637 	 1.4202 	 1.79052e-15
59 	 0.000182684 	 -0.00011025 	 2.68148e-06 	 4.25476e-06 	 0.957216 	 1.10766 	 0.947443 	 3.01702 	 3.13519 	 1.50401 	 3.24104e-16
60 	 0.000327724 	 0.00013389 	 -0.000250474 	 4.70842e-06 	 1.19383 	 1.08562 	 0.969971 	 1.49917 	 1.1568 	 0.888369 	 5.49656e-16
61 	 -1.25456e-05 	 -9.18499e-05 	 0.000203606 	 9.46064e-06 	 1.01039 	 0.887818 	 0.986705 	 0.158461 	 2.36655 	 0.570907 	 3.13943e-15
62 	 4.60613e-05 	 8.74453e-05 	 5.59636e-05 	 7.44636e-06 	 0.83008 	 1.00349 	 0.866237 	 1.03003 	 1.5694 	 1.48166 	 1.24793e-15
63 	 -0.000331472 	 -1.28626e-05 	 -3.76776e-05 	 6.67442e-06 	 0.972419 	 1.16948 	 0.995279 	 2.58894 	 2.17663 	 2.69173 	 1.40968e-15
64 	 2.3009e-05 	 -3.65063e-05 	 -3.95141e-05 	 8.7066e-06 	 1.07632 	 0.934218 	 1.161 	 2.12175 	 0.155778 	 1.02865 	 3.22744e-15
65 	 -1.17869e-05 	 5.44143e-05 	 -0.000273169 	 4.91544e-06 	 0.967123 	 1.04408 	 0.825073 	 2.96498 	 2.60674 	 1.6633 	 4.14463e-16
66 	 -6.55897e-05 	 -5.95195e-05 	 0.000143519 	 9.96534e-06 	 1.03322 	 1.08447 	 1.02745 	 2.06795 	 0.690829 	 2.30658 	 4.77236e-15
67 	 0.000342603 	 -0.000109851 	 0.000147705 	 9.9167e-06 	 1.08778 	 0.882335 	 0.972742 	 0.472807 	 0.406928 	 2.89043 	 3.81384e-15
68 	 2.44858e-05 	 1.75014e-05 	 -7.32583e-06 	 9.84751e-06 	 1.12895 	 1.11074 	 1.10361 	 1.61219 	 0.353118 	 2.07824 	 5.53567e-15
69 	 -0.000148001 	 6.72747e-05 	 -0.000191565 	 5.13129e-06 	 0.864795 	 1.19558 	 0.936449 	 1.82148 	 1.88232 	 1.26859 	 5.47956e-16
70 	 1.02906e-06 	 -1.05797e-05 	 -0.000140713 	 7.14147e-06 	 0.971565 	 1.1733 	 1.00712 	 0.0375747 	 2.02449 	 0.27149 	 1.75151e-15
71 	 6.79035e-06 	 2.63618e-05 	 0.000360362 	 8.02125e-06 	 1.14573 	 1.12825 	 1.06253 	 1.83395 	 0.0831369 	 0.277023 	 2.96922e-15
72 	 -5.36365e-05 	 -1.49307e-05 	 6.56043e-05 	 8.40559e-06 	 0.862397 	 0.803292 	 1.08354 	 3.07362 	 2.46643 	 1.46986 	 1.86732e-15
73 	 0.000212487 	 -0.000208406 	 7.24444e-05 	 6.94923e-06 	 1.159 	 0.851757 	 1.07203 	 0.186847 	 0.371797 	 0.066633 	 1.48766e-15
74 	 -7.82896e-05 	 0.000163729 	 -7.4506e-05 	 7.83562e-06 	 1.087 	 0.970006 	 0.865139 	 0.459995 	 1.12551 	 2.13832 	 1.83823e-15
75 	 -0.000123706 	 -0.000180367 	 -0.000354403 	 4.95029e-06 	 0.801071 	 1.10683 	 1.13144 	 2.72373 	 1.84629 	 1.5234 	 5.09754e-16
76 	 0.000175089 	 4.52824e-06 	 0.000160381 	 6.70454e-06 	 1.04566 	 1.02924 	 0.874009 	 2.41949 	 1.82628 	 2.80818 	 1.18746e-15
77 	 -6.60784e-05 	 0.000107908 	 1.43719e-05 	 8.49107e-06 	 0.946565 	 0.944697 	 0.89602 	 0.829067 	 1.54295 	 2.8907 	 2.05465e-15
78 	 -0.000144424 	 -0.000265791 	 -0.000171283 	 5.94025e-06 	 1.04379 	 1.17654 	 1.18506 	 1.02727 	 1.15096 	 0.394246 	 1.2778e-15
79 	 2.24377e-05 	 1.98383e-05 	 -6.57804e-05 	 6.84047e-06 	 1.08985 	 1.12246 	 1.05272 	 2.28488 	 1.80078 	 1.44633 	 1.72661e-15
80 	 -8.90313e-05 	 2.98214e-05 	 0.000277076 	 7.56575e-06 	 0.86436 	 1.17812 	 0.81802 	 2.43491 	 1.62857 	 0.722792 	 1.5111e-15
81 	 2.96413e-05 	 -0.000145933 	 0.000105358 	 7.27124e-06 	 0.839886 	 0.849578 	 0.917487 	 1.46438 	 1.52583 	 1.67689 	 1.05423e-15
82 	 5.96454e-05 	 0.000398216 	 -5.06022e-06 	 8.38016e-06 	 1.19073 	 0.981563 	 0.821361 	 1.84194 	 1.24173 	 0.0504125 	 2.36652e-15
83 	 -3.33735e-05 	 -1.31337e-05 	 -2.67523e-05 	 9.47978e-06 	 1.10465 	 0.856616 	 0.954683 	 1.52757 	 2.97723 	 0.0581237 	 3.22369e-15
84 	 6.15922e-05 	 -4.90252e-05 	 -0.000253057 	 5.28125e-06 	 1.00836 	 0.991553 	 1.12313 	 2.1419 	 1.3326 	 2.67941 	 6.92883e-16
85 	 6.54503e-05 	 1.73108e-05 	 0.000139301 	 6.74107e-06 	 1.17703 	 0.833182 	 0.800821 	 0.132834 	 0.649997 	 0.92919 	 1.00772e-15
86 	 -0.000233292 	 0.000234805 	 0.000176587 	 7.05045e-06 	 1.07704 	 1.13182 	 0.895374 	 2.10302 	 0.890475 	 0.916828 	 1.60232e-15
87 	 -2.58954e-05 	 -9.54083e-05 	 -1.37531e-05 	 5.53431e-06 	 1.07148 	 0.923153 	 0.867606 	 1.3833 	 1.4119 	 1.74586 	 6.09341e-16
88 	 0.000132854 	 0.000188437 	 -0.000222029 	 9.55936e-06 	 0.958841 	 1.02969 	 0.856041 	 2.88395 	 0.166847 	 2.97803 	 3.09259e-15
89 	 -3.65957e-05 	 3.32092e-06 	 -0.000206709 	 7.59867e-06 	 0.990915 	 1.12033 	 0.82265 	 1.31902 	 2.77646 	 0.184335 	 1.67841e-15
90 	 9.86567e-05 	 -0.000213368 	 0.000360325 	 6.77284e-06 	 0.83627 	 0.941778 	 1.18822 	 2.46069 	 0.578008 	 0.656534 	 1.21784e-15
91 	 -0.000182769 	 -0.000127098 	 -6.01502e-05 	 6.71605e-06 	 0.986973 	 1.00033 	 1.08336 	 0.459096 	 2.5406 	 2.75646 	 1.35722e-15
92 	 6.84255e-05 	 -3.2177e-05 	 -9.37758e-05 	 7.51872e-06 	 0.903248 	 0.973254 	 1.00521 	 2.05844 	 0.0231215 	 2.05182 	 1.57329e-15
93 	 1.50954e-05 	 8.07648e-06 	 -0.000340308 	 7.43928e-06 	 0.824187 	 1.04042 	 0.869196 	 1.68941 	 1.26251 	 0.721356 	 1.28538e-15
94 	 -5.57477e-06 	 3.46349e-06 	 6.5064e-05 	 9.74568e-06 	 0.914258 	 0.915316 	 0.967901 	 1.18224 	 2.01922 	 1.22616 	 3.14048e-15
95 	 -6.14828e-06 	 -0.00019016 	 0.000213092 	 4.9575e-06 	 1.13069 	 1.03971 	 1.0449 	 0.924115 	 0.314468 	 1.00736 	 6.26916e-16
96 	 6.38491e-05 	 0.000159216 	 3.7214e-05 	 6.64174e-06 	 1.16352 	 0.879225 	 0.810697 	 0.524389 	 1.98296 	 1.6957 	 1.01781e-15
97 	 -0.000358601 	 -5.1344e-05 	 -0.000159473 	 8.93285e-06 	 1.05542 	 0.877149 	 0.958141 	 2.19605 	 2.49418 	 1.78551 	 2.64842e-15
98 	 1.17777e-05 	 -1.49946e-05 	 -3.27079e-05 	 5.42069e-06 	 0.878317 	 1.11918 	 0.877758 	 1.51248 	 0.270961 	 1.92941 	 5.75679e-16
99 	 -1.80319e-05 	 5.50122e-05 	 0.000251559 	 9.14654e-06 	 1.09159 	 0.80178 	 0.806936 	 1.74581 	 1.89668 	 1.97794 	 2.26368e-15
100 	 -7.44784e-05 	 -8.3148e-05 	 9.71729e-05 	 9.09918e-06 	 1.08153 	 1.1801 	 0.916061 	 1.92462 	 0.465942 	 0.99556 	 3.68959e-15
101 	 0.000359028 	 -7.5344e-05 	 3.23532e-05 	 8.67727e-06 	 1.1118 	 1.14266 	 1.04067 	 1.3134 	 0.155588 	 3.13229 	 3.61825e-15
102 	 7.92628e-05 	 8.22727e-06 	 -4.78061e-05 	 4.70255e-06 	 1.13738 	 1.02615 	 0.94155 	 0.123275 	 1.14148 	 1.72244 	 4.78686e-16
103 	 -7.19222e-05 	 9.92621e-05 	 -0.00028822 	 7.12406e-06 	 0.979837 	 0.864968 	 0.951373 	 0.56102 	 0.524232 	 1.24336 	 1.22117e-15
104 	 -2.85482e-05 	 -6.38979e-05 	 0.000190625 	 8.40572e-06 	 1.10824 	 0.810148 	 1.03366 	 1.49046 	 3.06501 	 2.7467 	 2.30881e-15
105 	 0.000244586 	 0.000252622 	 0.000235748 	 4.52233e-06 	 0.849575 	 0.87648 	 1.14664 	 2.83826 	 0.150334 	 1.47116 	 3.30784e-16
106 	 -2.33528e-05 	 5.85458e-06 	 -9.08054e-07 	 5.92908e-06 	 0.838951 	 0.98613 	 0.975442 	 2.95569 	 0.0964726 	 2.48965 	 7.04569e-16
107 	 5.27231e-05 	 -0.000184768 	 -0.000150985 	 9.88039e-06 	 0.95762 	 0.9363 	 1.0003 	 2.65038 	 1.58075 	 2.76201 	 3.62367e-15
108 	 2.60301e-06 	 3.65458e-05 	 -0.000129133 	 4.13333e-06 	 1.06801 	 0.909978 	 1.1026 	 1.3843 	 0.943474 	 1.07021 	 3.16969e-16
109 	 -0.000146527 	 -7.12315e-05 	 0.000314849 	 9.49039e-06 	 0.910376 	 0.885984 	 0.800848 	 1.25625 	 1.27599 	 2.72916 	 2.31279e-15
110 	 5.86096e-05 	 -3.9643e-05 	 3.54946e-05 	 5.81994e-06 	 0.981605 	 0.934801 	 1.04993 	 1.73224 	 2.52059 	 0.199311 	 7.95539e-16
111 	 0.000278915 	 9.7452e-05 	 -4.86995e-05 	 6.95329e-06 	 1.13321 	 1.14237 	 0.988912 	 0.713415 	 0.617867 	 3.05684 	 1.80276e-15
112 	 -0.000100778 	 8.68078e-05 	 -0.000134693 	 4.42438e-06 	 1.07994 	 1.14088 	 0.837181 	 1.16201 	 0.399428 	 2.66866 	 3.742e-16
113 	 -1.14668e-05 	 -6.04505e-05 	 -0.000404926 	 8.8631e-06 	 0.970984 	 0.876047 	 1.09023 	 2.20979 	 1.27259 	 2.28614 	 2.7046e-15
114 	 1.49698e-05 	 2.51713e-05 	 4.25165e-05 	 4.61964e-06 	 1.1245 	 1.03857 	 0.962639 	 0.833307 	 2.93243 	 0.0987504 	 4.64269e-16
115 	 -0.00025638 	 3.31475e-06 	 9.04943e-05 	 8.89984e-06 	 1.0943 	 0.83795 	 0.923542 	 1.78689 	 2.98702 	 2.45401 	 2.50061e-15
116 	 7.57849e-05 	 -0.000135272 	 -4.6106e-05 	 8.77524e-06 	 0.858989 	 1.10166 	 1.14664 	 2.66192 	 1.90492 	 3.01453 	 3.07135e-15
117 	 -3.737e-05 	 0.000229227 	 -0.000303336 	 5.30317e-06 	 1.0934 	 1.12361 	 0.811084 	 0.505656 	 3.13887 	 2.36653 	 6.22519e-16
118 	 -2.07608e-06 	 -1.69679e-06 	 -0.000106662 	 9.18612e-06 	 0.961684 	 0.992396 	 1.18705 	 0.676853 	 0.243186 	 1.17566 	 3.67851e-15
119 	 1.53701e-06 	 -5.82039e-07 	 0.000326967 	 6.88419e-06 	 0.804332 	 0.962263 	 0.918936 	 2.34545 	 1.57247 	 1.90442 	 9.7199e-16
120 	 0.000108122 	 6.91273e-05 	 0.000174779 	 5.89219e-06 	 0.980533 	 0.954933 	 0.844495 	 1.8812 	 0.444506 	 3.07198 	 6.77565e-16
121 	 -0.000369651 	 0.00019167 	 0.000132983 	 6.67671e-06 	 1.09914 	 1.17496 	 1.06532 	 1.51218 	 2.34492 	 2.17091 	 1.71527e-15
122 	 3.87661e-05 	 0.000123647 	 -0.000180252 	 7.85378e-06 	 1.09822 	 0.977726 	 1.00266 	 0.470471 	 2.90693 	 1.48999 	 2.18467e-15
123 	 -1.42266e-05 	 -3.17808e-06 	 0.000110904 	 6.19123e-06 	 0.801085 	 1.1394 	 1.13836 	 0.0425465 	 0.798468 	 0.450008 	 1.03289e-15
124 	 0.000154695 	 -0.000168273 	 0.000240969 	 8.56073e-06 	 1.10188 	 1.09977 	 0.830195 	 0.647249 	 0.429671 	 0.586614 	 2.64386e-15
125 	 -2.14511e-05 	 5.15516e-05 	 1.03608e-05 	 8.82898e-06 	 0.911304 	 0.865826 	 0.900379 	 0.0820107 	 0.320324 	 2.87223 	 2.04804e-15
126 	 -0.00015193 	 -0.000198663 	 -0.000119227 	 7.04468e-06 	 1.13935 	 1.04211 	 0.859898 	 1.86585 	 0.155814 	 2.06213 	 1.49517e-15
127 	 7.90165e-05 	 -1.02728e-05 	 -0.000146682 	 8.46204e-06 	 1.18996 	 0.85227 	 0.843551 	 3.07127 	 3.07617 	 2.99953 	 2.17138e-15
128 	 9.65734e-05 	 1.76729e-05 	 0.000374549 	 9.94695e-06 	 0.893335 	 0.839209 	 1.10051 	 3.10399 	 2.66237 	 2.59737 	 3.40124e-15
129 	 -1.46613e-05 	 1.7245e-05 	 1.85345e-05 	 5.16434e-06 	 1.19369 	 0.805397 	 1.19955 	 0.824631 	 0.559387 	 0.784876 	 6.65357e-16
130 	 -8.36869e-05 	 -0.000234636 	 1.44161e-05 	 5.73156e-06 	 0.912008 	 0.865638 	 1.11842 	 0.403363 	 2.41707 	 2.97127 	 6.96377e-16
131 	 7.4827e-05 	 9.03551e-05 	 -7.5281e-05 	 8.33387e-06 	 1.12759 	 1.04087 	 0.986394 	 2.49404 	 2.30233 	 1.80599 	 2.80691e-15
132 	 -0.000128878 	 2.18667e-05 	 -0.000335072 	 8.62894e-06 	 1.08481 	 1.01186 	 1.10506 	 2.96996 	 1.97188 	 1.61455 	 3.26453e-15
133 	 1.09423e-05 	 -2.94695e-05 	 7.82455e-05 	 9.60039e-06 	 0.990051 	 0.936278 	 0.850982 	 1.44311 	 1.11271 	 0.39691 	 2.92373e-15
134 	 -1.66774e-06 	 0.000257993 	 0.000161918 	 8.33107e-06 	 1.0129 	 0.95047 	 0.804175 	 2.55181 	 1.6973 	 2.53362 	 1.87519e-15
135 	 -0.00016739 	 -9.80911e-05 	 -1.31857e-05 	 9.64397e-06 	 0.923858 	 1.1009 	 1.06519 	 0.404071 	 1.11351 	 0.405139 	 4.07041e-15
136 	 0.000276616 	 -0.000157329 	 -0.000265966 	 9.53498e-06 	 0.834918 	 1.08153 	 1.07759 	 2.51115 	 0.733461 	 1.43456 	 3.53333e-15
137 	 -9.23773e-05 	 6.78487e-05 	 0.000206027 	 8.46815e-06 	 1.14445 	 1.18823 	 1.07124 	 1.0564 	 0.97785 	 2.53069 	 3.70541e-15
138 	 -1.24955e-05 	 -0.00011325 	 5.29167e-05 	 8.77371e-06 	 1.06618 	 1.17275 	 1.00699 	 0.621074 	 0.967794 	 1.65845 	 3.56204e-15
139 	 0.000150378 	 0.000304316 	 -6.65224e-05 	 4.05977e-06 	 1.13933 	 0.933751 	 1.18025 	 0.496282 	 0.272182 	 1.92767 	 3.51922e-16
140 	 -4.794e-05 	 -3.10325e-06 	 -5.16758e-05 	 5.71955e-06 	 0.976431 	 1.09702 	 0.883635 	 1.65993 	 1.40234 	 2.83709 	 7.41829e-16
141 	 1.94215e-05 	 -2.91172e-05 	 -0.000288718 	 5.96618e-06 	 1.07194 	 0.943884 	 0.828955 	 1.69955 	 1.03758 	 2.35769 	 7.461e-16
142 	 -1.29082e-06 	 5.29368e-06 	 0.000180612 	 9.26348e-06 	 1.05661 	 1.02241 	 1.06915 	 0.964404 	 1.5328 	 0.597935 	 3.84581e-15
143 	 -0.000177375 	 -0.000169525 	 0.000317137 	 7.02804e-06 	 1.11839 	 1.08729 	 1.00585 	 2.0241 	 0.165268 	 1.46165 	 1.77854e-15
144 	 3.96398e-05 	 -1.15887e-05 	 1.20548e-05 	 8.81357e-06 	 0.855698 	 0.831542 	 0.835541 	 1.82314 	 2.58054 	 0.936008 	 1.70497e-15
145 	 0.00019784 	 0.000149284 	 -8.88775e-05 	 4.65217e-06 	 0.907117 	 0.880406 	 0.974557 	 2.9771 	 1.76157 	 1.59838 	 3.28254e-16
146 	 -7.94133e-05 	 3.36484e-05 	 -0.000126567 	 6.93174e-06 	 1.1564 	 0.903703 	 0.946348 	 1.67299 	 2.56128 	 0.121687 	 1.37975e-15
147 	 7.10007e-06 	 -5.7518e-05 	 0.00036891 	 9.03705e-06 	 0.921274 	 0.891625 	 0.937672 	 0.311488 	 2.97601 	 2.69805 	 2.38117e-15
